Start date,End date,Country,Iso,Location,Magnitude,Disaster type,Disaster subtype,Total deaths,Disaster name,Disaster No.
27/12/2005,30/12/2005,Croatia,HRV,"Bjelovar-bilogora, Dubrovnik-neretva, Grad Zagreb, Istra, Karlovac, Koprivnica-krizevci, Krapina-zagorje, Lika-senj, Medimurje, Osijek-baranja, Pozega-slavonija, Primorje-gorski Kota, Sibenik, Sisak-moslavina, Slavonski Brod-posav, Split-dalmatija, Varazdin, Virovitica-podravina, Vukovar-srijem, Zadar-knin, Zagreb provinces",-20 ¡C,Extreme temperature ,Severe winter conditions,5,,2005-0713
18/12/2010,/12/2010,Croatia,HRV,Cakovec city (Medimurje province),-21 ¡C,Extreme temperature ,Cold wave,0,,2010-0633
/02/2012,/02/2012,Croatia,HRV,"Bjelovar-bilogora, Dubrovnik-Neretva, Grad Zagreb, Istra, Karlovac, Koprivinca-krizevci, Krapina-zagorje, Lika-senj, Medimurje, Osijek-baranja, Pozega-slavonija, Primorje-gorski Kota, _ibenik, Sisak-moslavia, Slavonski Brod-posav, Split-dalmatija, Varazdin, Vukovar-srijem, Zadar-Knin, Zagrb, Virovitica-podravina provinces", ¡C,Extreme temperature ,Cold wave,3,,2012-0019
07/12/2012,31/12/2012,Croatia,HRV,"Bjelovar-bilogora, Dubrovnik-neretva, Grad Zagreb, Istra, Karlovac, Koprivnica-krizevci, Krapina-zagorje, Lika-senj, Medimurje, Osijek-baranja, Pozega-slavonija, Primorje-gorski Kota, Sibenik, Sisak-moslavina, Slavonski Brod-posav, Split- dalmatija, Varazdin, Virovitica-podravina, Vukovar-srijem, Zadar-knin, Zagreb provinces", ¡C,Extreme temperature ,Cold wave,4,,2012-0485
10/08/1998,10/08/1998,Cyprus,CYP,,43 ¡C,Extreme temperature ,Heat wave,52,,1998-0241
/07/2000,/07/2000,Cyprus,CYP,Nicosia province,43 ¡C,Extreme temperature ,Heat wave,5,,2000-0398
/06/2007,/07/2007,Cyprus,CYP,"Famgusta, Kyrenia, Larnaca, Limassol, Nicosia, Paphos provinces",42 ¡C,Extreme temperature ,Heat wave,4,,2007-0235
/07/2003,/07/2003,Czech Republic (the),CZE,"Jihocesky, Jihomoravsky, Praha, Severocesky, Severomoravsky, Stredocesky, Vychodocesky, Zapadocesky provinces", ¡C,Extreme temperature ,Heat wave,418,,2003-0391
27/12/2005,/01/2006,Czech Republic (the),CZE,"Jihocesky, Jihomoravsky, Praha, Severomoravsky, Stredocesky, Vychodocesky provinces", ¡C,Extreme temperature ,Severe winter conditions,15,,2005-0713
/11/2010,/12/2010,Czech Republic (the),CZE,Praha city (Praha province), ¡C,Extreme temperature ,Cold wave,12,,2010-0615
/01/2012,/02/2012,Czech Republic (the),CZE,Opava district (Severomoravsky province), ¡C,Extreme temperature ,Cold wave,25,,2012-0019
07/12/2012,07/12/2012,Czech Republic (the),CZE,"Jihocesky, Jihomoravsky, Praha, Severocesky, Severomoravsky, Stredocesky, Vychodocesky, Zapadocesky provinces", ¡C,Extreme temperature ,Cold wave,7,,2012-0485
10/11/1981,10/11/1981,Czechoslovakia,CSK,, ¡C,Extreme temperature ,Severe winter conditions,0,,1981-0215
15/01/1982,15/01/1982,Czechoslovakia,CSK,, ¡C,Extreme temperature ,Severe winter conditions,0,,1982-0300
15/01/1985,15/01/1985,Czechoslovakia,CSK,, ¡C,Extreme temperature ,Cold wave,0,,1985-0247
12/06/1995,12/06/1995,Egypt,EGY,Nord,46 ¡C,Extreme temperature ,Heat wave,32,,1995-0355
07/07/1996,07/07/1996,Egypt,EGY,,44 ¡C,Extreme temperature ,Heat wave,22,,1996-0367
/01/2000,/01/2000,Egypt,EGY,"Kalyoubia, Shrkia, Fayoum province",2 ¡C,Extreme temperature ,Cold wave,3,,2000-0092
09/08/2015,09/08/2015,Egypt,EGY,"Cairo, Qena provinces ; Marsa Matruh district (Matrouh province)",47 ¡C,Extreme temperature ,Heat wave,110,,2015-0342
/11/2006,/11/2006,El Salvador,SLV,Santa Tecla district (La Libertad province), ¡C,Extreme temperature ,Cold wave,1,,2006-0709
/01/2006,/01/2006,Estonia,EST,"L__ne maakond, P›lva maakond, Tartu maakond, Valga maakond, V›ru maakond provinces", ¡C,Extreme temperature ,Severe winter conditions,3,,2005-0713
/02/2012,/02/2012,Estonia,EST,"Harju maakond, Hiiu maakond, Ida-Viru maakond, Jarva maakond, J›geva maakond, Laane-Viru maakond, Laane maakond, Parnu maakond, Polva maakond, Rapla maakond, Saare maakond, Tartu maakond, Valga maakond, Viljandi maakond, Viljandi maakond, Voru maakond provinces + Administrative unit not available province", ¡C,Extreme temperature ,Cold wave,1,,2012-0019
15/01/1985,30/01/1985,France,FRA,Countrywide, ¡C,Extreme temperature ,Cold wave,0,,1985-0251
24/07/1990,24/07/1990,France,FRA,Southwestern,40 ¡C,Extreme temperature ,Heat wave,5,,1990-0085
/02/1991,/02/1991,France,FRA,, ¡C,Extreme temperature ,Cold wave,20,,1991-0020
20/04/1991,21/04/1991,France,FRA,"Champagne, Cognac, Provence, Touraine, Bordeaux", ¡C,Extreme temperature ,Cold wave,0,,1991-0497
04/01/1997,04/01/1997,France,FRA,South, ¡C,Extreme temperature ,Cold wave,23,,1997-0006
01/08/2003,20/08/2003,France,FRA,"Alsace, Aquitaine, Auvergne, Basse-Normandie, Bourgogne, Bretagne, Centre, Champagne-Ardenne, Corse, Franche-Compte, Haute-Normandie, Ile-de-France, Languedoc-Rousillon, Limousin, Lorraine, Nord-Pas-de-Calais, Pays-de-la-Loire, Picardie, Poitou-Charentes, Provence-Alpes-C™te-D'azur, Rh™ne-Alpes, Midi-Pyr_n_es provinces",43 ¡C,Extreme temperature ,Heat wave,19490,,2003-0391
23/11/2005,27/11/2005,France,FRA,"Alsace, Aquitaine, Auvergne, Basse-Normandie, Bourgogne, Bretagne, Centre, Champagne-Ardenne, Corse, Franche-Compte, Haute-Normandie, Ile-de-France, Languedoc-Rousillon, Limousin, Lorraine, Nord-Pas-de-Calais, Pays-de-la-Loire, Picardie, Poitou-Charentes, Provence-Alpes-C™te-D'azur, Rh™ne-Alpes, Midi-Pyr_n_es provinces", ¡C,Extreme temperature ,Cold wave,6,,2005-0655
27/12/2005,30/12/2005,France,FRA,"Alsace, Aquitaine, Auvergne, Basse-Normandie, Bourgogne, Bretagne, Centre, Champagne-Ardenne, Corse, Franche-Comte, Haute-Normandie, Ile-de-France, Languedoc-Rousillon, Limousin, Lorraine, Midi-Pyrenees, Nord-Pas-de-Calais, Pays-de-la-Loire, Picardie, Poitou-Charentes, Provence-Alpes-Cote-d'Azur, Rhone-Alpes provinces", ¡C,Extreme temperature ,Severe winter conditions,2,,2005-0713
15/07/2006,23/07/2006,France,FRA,"Alsace, Aquitaine, Auvergne, Basse-Normandie, Bourgogne, Bretagne, Centre, Champagne-Ardenne, Corse, Franche-Compte, Haute-Normandie, Ile-de-France, Languedoc-Rousillon, Limousin, Lorraine, Nord-Pas-de-Calais, Pays-de-la-Loire, Picardie, Poitou-Charentes, Provence-Alpes-C™te-D'azur, Rh™ne-Alpes, Midi-Pyr_n_es provinces",37 ¡C,Extreme temperature ,Heat wave,1388,,2006-0383
06/01/2009,08/01/2009,France,FRA,"Ile-de-France, Nord-Pas-de-Calais, Provence-Alpes-Cote-d'Azur provinces", ¡C,Extreme temperature ,Cold wave,2,,2008-0633
14/01/2009,14/01/2009,France,FRA,"Lyon city (Rhone district, Rhone-Alpes province)", ¡C,Extreme temperature ,Severe winter conditions,3,,2009-0029
18/12/2009,19/12/2009,France,FRA,"Alsace, Aquitaine, Auvergne, Basse-Normandie, Bourgogne, Bretagne, Centre, Champagne-Ardenne, Corse, Franche-Comte, Haute-Normandie, Ile-de-France, Languedoc-Rousillon, Limousin, Lorraine, Midi-Pyrenees, Nord-Pas-de-Calais, Pays-de-la-Loire, Picardie, Poitou-Charentes, Provence-Alpes-Cote-d'Azur, Rhone-Alpes provinces",-24 ¡C,Extreme temperature ,Cold wave,2,,2009-0571
28/11/2010,01/12/2010,France,FRA,"Bretagne, Auvergne, Rhones-Alpes provinces", ¡C,Extreme temperature ,Cold wave,3,,2010-0615
/02/2012,/02/2012,France,FRA,"Alsace, Aquitaine, Auvergne, Basse-Normandie, Bourgogne, Bretagne, Centre, Champagne-Ardenne, Corse, Franche-Compte, Haute-Normandie, Ile-de-France, Languedoc-Rousillon, Limousin, Lorraine, Nord-Pas-de-Calais, Pays-de-la-Loire, Picardie, Poitou-Charentes, Provence-Alpes-C™te-D'azur, Rh™ne-Alpes, Midi-Pyr_n_es provinces", ¡C,Extreme temperature ,Cold wave,12,,2012-0019
29/06/2015,09/08/2015,France,FRA,"Alsace, Aquitaine, Auvergne, Basse-Normandie, Bourgogne, Bretagne, Centre, Champagne-Ardenne, Corse, Franche-Compte, Haute-Normandie, Ile-de-France, Languedoc-Rousillon, Limousin, Lorraine, Nord-Pas-de-Calais, Pays-de-la-Loire, Picardie, Poitou-Charentes, Provence-Alpes-C™te-D'azur, Rh™ne-Alpes, Midi-Pyr_n_es provinces",40 ¡C,Extreme temperature ,Heat wave,3275,,2015-0410
04/01/1997,04/01/1997,Germany,DEU,,-26 ¡C,Extreme temperature ,Cold wave,30,,1997-0005
/08/2003,/08/2003,Germany,DEU,"Baden-Wuerttemberg, Bayern, Berlin, Brandenburg, Bremen, Hamburg, Hessen, Mecklenburg-Vorpommern, Nierdersachsen, Nordrhein-Westfalen, Rheinland-Pfalz, Saarland, Sachsen, Sachsen-Anhalt, Schleswig-Holstein, Thueringen provinces", ¡C,Extreme temperature ,Heat wave,9355,,2003-0391
25/11/2005,27/11/2005,Germany,DEU,Nordrhein-Westfalen province, ¡C,Extreme temperature ,Cold wave,1,,2005-0655
22/01/2006,28/01/2006,Germany,DEU,"Baden-Wuerttemberg, Bayern, Berlin, Brandenburg, Bremen, Hamburg, Hessen, Mecklenburg-Vorpommern, Niedersachsen, Nordrhein-Westfalen, Rheinland-Pfalz, Saarland, Sachsen, Sachsen-Anhalt, Schleswig-Holstein, Thueringen provinces",-20 ¡C,Extreme temperature ,Severe winter conditions,10,,2005-0713
15/07/2006,23/07/2006,Germany,DEU,"Dresden city (Dresden district, Sachsen province), Brombach lake (Mittelfranken district, Bayern province)", ¡C,Extreme temperature ,Heat wave,2,,2006-0383
05/01/2009,/01/2009,Germany,DEU,"Berlin, Brandenburg, Bremen, Hessen, Niedersachsen, Nordrhein-Westfalen, Rheinland-Pfalz, Sachsen, Sachsen-Anhalt, Thueringen provinces",-26 ¡C,Extreme temperature ,Cold wave,1,,2008-0633
18/12/2009,25/01/2010,Germany,DEU,"Bayern, Berlin, Hamburg provinces, Leipzig district (Sachsen province), Hanover city (no Admin 2, Niedersachsen province), Gruenow city (no admin 2, Brandenburg province)",-33.6 ¡C,Extreme temperature ,Cold wave,14,,2009-0571
28/11/2010,01/12/2010,Germany,DEU,"Querfurt area (Sachsen-Anhalt province), Frankfurt airport (Darmstadt district, Hessen province)", ¡C,Extreme temperature ,Cold wave,1,,2010-0615
/02/2012,/02/2012,Germany,DEU,"Baden-Wuerttemberg, Bayern, Berlon, Brandenburg, Bremen, Hamburg, Hessen, Mecklenburg-Vorpommern, Niedersachsen, Nordrhein-Westfalen, Rheinland-Pfalz, Saarland, Sachsen, Sachsen-Anhalt, Schleswig-Holstein, Thueringen provinces", ¡C,Extreme temperature ,Cold wave,4,,2012-0019
07/12/2012,31/12/2012,Germany,DEU,"Baden-Wuerttemberg, Bayern, Berlin, Brandenburg, Bremen, Hamburg, Hessen, Mecklenburg-Vorpommern, Niedersachsen, Nordrhein-Westfalen, Rheinland-Pfalz, Saarland, Sachsen, Sachsen-Anhalt, Schleswig-Holstein, Thueringen provinces", ¡C,Extreme temperature ,Cold wave,2,,2012-0485
/01/1979,/01/1979,Germany Fed Rep,DFR,North, ¡C,Extreme temperature ,Cold wave,0,,1979-0014
05/08/1985,05/08/1985,Greece,GRC,Countrywide, ¡C,Extreme temperature ,Heat wave,20,,1985-0257
20/07/1987,31/07/1987,Greece,GRC,,41 ¡C,Extreme temperature ,Heat wave,1000,,1987-0596
03/07/1988,03/07/1988,Greece,GRC,, ¡C,Extreme temperature ,Heat wave,56,,1988-0298
05/02/1991,05/02/1991,Greece,GRC,,-20 ¡C,Extreme temperature ,Cold wave,5,,1991-0034
/07/2000,/07/2000,Greece,GRC,"Anatoliki Makedonia Kai Thraki, Attiki, Dytiki Ellada, Dytiki Makedonia, Ionioi Nisoi, Ipeiros, Kentriki Makedonia, Kriti, Peloponnisos, Sterea Ellada, Thessalia, Voreio Aigaio, Notio Aigaio provinces",44.4 ¡C,Extreme temperature ,Heat wave,27,,2000-0379
/06/2007,/07/2007,Greece,GRC,"Corfu Isl. (kerkyras district, Ionioi Nisoi province), Sterea Ellada, Peloponnisos, Thessalia, Dytiki Ellada, Attiki, Notio Aigaio province",46 ¡C,Extreme temperature ,Heat wave,16,,2007-0235
/02/2012,/02/2012,Greece,GRC,"Anatoliki Makedonia Kai Thraki, Attiki, Dytiki Ellada, Dytiki Makedonia, Ionioi Nisoi, Ipeiros, Kentriki Makedonia, Kriti, Notio Aigaio, Peloponnisos, Sterea Elleda, Thessalia, Voreio Aigaio provinces", ¡C,Extreme temperature ,Cold wave,5,,2012-0019
20/01/2017,20/01/2017,Greece,GRC,Aegean Islands, ¡C,Extreme temperature ,Severe winter conditions,0,CW-2017-000005/000007,2017-0010
/11/2001,/11/2001,Guatemala,GTM,"El Progreso, Jalapa, Chiquimula, Zacapa, Jutiapa provinces", ¡C,Extreme temperature ,Cold wave,0,,2001-0753
/11/2006,23/11/2006,Guatemala,GTM,"Alta Verapaz, Baja Verapaz, Chimaltenango, Chiquimula, El Progreso, Escuintla, Guatemala, Huehuetenango, Izabal, Jalapa, Jutiapa, Pet_n, Quetzaltenango, Quich_, Retalhuleu, Sacatep_quez, San Marcos, Santa Rosa, Solol‡, Suchitep_quez,  Totonicap‡n, Zacapa provinces", ¡C,Extreme temperature ,Cold wave,6,,2006-0709
/12/2011,/12/2011,Guatemala,GTM,"Huehuetenango, Quiche, San Marcos, Solola, Quetzaltenango, Sacatepequez, Guatemala, Jalapa, Chiquimula provinces", ¡C,Extreme temperature ,Cold wave,0,,2011-0513
/11/2014,/01/2015,Guatemala,GTM,"Alta Verapaz, Guatemala, Huehuetenango, Jalapa, Quetzaltenango, Quich_, Sacatep_quez, San Marcos, Solola, Totonicapan provinces", ¡C,Extreme temperature ,Severe winter conditions,0,,2014-0528
28/11/1987,28/11/1987,Hong Kong,HKG,, ¡C,Extreme temperature ,Cold wave,10,,1987-0296
/12/2001,/12/2001,Hungary,HUN,"Bacs-kiskun, Baranya, Bekes, Borsod-abauj-zemplen, Budapest, Csongrad, Fejer, Gyor-moson-sopron, Hajdu-bihar, Heves, Jasz-nagykun-szolnok, Komarom-esztergom, Nograd, Pest, Somogy, Szabolcs-szatmar-bereg, Tolna, Vas, Veszprem, Zala provinces",-20 ¡C,Extreme temperature ,Cold wave,81,,2001-0686
27/12/2005,/01/2006,Hungary,HUN,"Bacs-kiskun, Baranya, Bekes, Borsod-abauj-zemplen, Budapest, Csongrad, Fejer, Gyor-moson-sopron, Hajdu-bihar, Heves, Jasz-nagykun-szolnok, Komarom-esztergom, Nograd, Pest, Somogy, Szabolcs-szatmar-bereg, Tolna, Vas, Veszprem, Zala provinces", ¡C,Extreme temperature ,Severe winter conditions,48,,2005-0713
/07/2007,/07/2007,Hungary,HUN,"Bacs-kiskun, Baranya, Bekes, Borsod-abauj-zemplen, Budapest, Csongrad, Fejer, Gyor-moson-sopron, Hajdu-bihar, Heves, Jasz-nagykun-szolnok, Komarom-esztergom, Nograd, Pest, Somogy, Szabolcs-szatmar-bereg, Tolna, Vas, Veszprem, Zala provinces",41.9 ¡C,Extreme temperature ,Heat wave,500,,2007-0235
/01/2008,/01/2008,Hungary,HUN,Battonya city (Bekes province), ¡C,Extreme temperature ,Cold wave,17,,2008-0007
/02/2012,/02/2012,Hungary,HUN,"Bacs-kiskun, Baranya, Bekes, Borsod-abauj-zemplen, Budapest, Csongr‡d, Fej_r, Gyor-moson-sopron, Hajdu-bihar, Heves, Jasz-nagykun-szolnok, Komarom-esztergom, N—gr‡d, Pest, Somogy, Szabolcs-szatmar-bereg, Tolna, Vas, Veszpr_m, Zala", ¡C,Extreme temperature ,Cold wave,16,,2012-0019
/06/1953,/06/1953,India,IND,, ¡C,Extreme temperature ,Heat wave,400,,1953-0042
/05/1958,/05/1958,India,IND,, ¡C,Extreme temperature ,Heat wave,651,,1958-0031
/12/1961,/12/1961,India,IND,, ¡C,Extreme temperature ,Cold wave,400,,1961-0055
/06/1965,/06/1965,India,IND,, ¡C,Extreme temperature ,Heat wave,100,,1965-0096
05/01/1973,05/01/1973,India,IND,"Uttar Pradesh, Bihar", ¡C,Extreme temperature ,Cold wave,115,,1973-0009
23/12/1973,23/12/1973,India,IND,"Bihar, Delhi", ¡C,Extreme temperature ,Cold wave,146,,1973-0054
/05/1978,/05/1978,India,IND,, ¡C,Extreme temperature ,Heat wave,150,,1978-0063
/05/1979,/05/1979,India,IND,Bihar, ¡C,Extreme temperature ,Heat wave,300,,1979-0045
/07/1979,/07/1979,India,IND,Rajasthan, ¡C,Extreme temperature ,Heat wave,100,,1979-0061
/01/1980,/01/1980,India,IND,Bihar, ¡C,Extreme temperature ,Cold wave,79,,1980-0012
29/04/1980,29/04/1980,India,IND,"Bihar, Uttar Pradesh states",40 ¡C,Extreme temperature ,Heat wave,50,,1980-0357
/01/1981,/01/1981,India,IND,Northern, ¡C,Extreme temperature ,Cold wave,300,,1981-0003
/12/1982,/12/1982,India,IND,Northern, ¡C,Extreme temperature ,Cold wave,400,,1982-0129
/12/1984,/12/1984,India,IND,Northeast, ¡C,Extreme temperature ,Cold wave,290,,1984-0115
06/06/1985,06/06/1985,India,IND,Bihar,46 ¡C,Extreme temperature ,Heat wave,103,,1985-0069
26/12/1985,26/12/1985,India,IND,"Bihar, Uttar Pradesh, Jammu and Kashmir, Gujarat", ¡C,Extreme temperature ,Cold wave,225,,1985-0141
/06/1987,/06/1987,India,IND, Rajasthan, ¡C,Extreme temperature ,Heat wave,100,,1987-0104
/05/1988,/05/1988,India,IND,"Northern, Western, Central India", ¡C,Extreme temperature ,Heat wave,418,,1988-0183
/05/1988,/05/1988,India,IND,Rajasthan, ¡C,Extreme temperature ,Heat wave,32,,1988-0190
/12/1989,/12/1989,India,IND,Bihar, ¡C,Extreme temperature ,Cold wave,109,,1989-0235
/01/1989,/01/1989,India,IND,, ¡C,Extreme temperature ,Cold wave,18,,1989-0427
29/12/1990,29/12/1990,India,IND,"North, West", ¡C,Extreme temperature ,Cold wave,86,,1990-0423
/01/1990,/01/1990,India,IND,"Haryana, Punjab, Jammu, Himachal Pradesh, Rajasthan states", ¡C,Extreme temperature ,Cold wave,178,,1990-0632
/01/1992,/01/1992,India,IND,Bihar state, ¡C,Extreme temperature ,Cold wave,275,,1992-0500
/05/1994,/05/1994,India,IND,"New Delhi, Rajasthan, Madhya Pradesh",49 ¡C,Extreme temperature ,Heat wave,161,,1994-0624
08/05/1995,21/06/1995,India,IND,"Bihar, Punjab, Haryana and Jammu, Kashmir, Tamil Nadu, Maharashtra, Orissa, Uttar Pradesh, New Delhi, Rajasthan, Madhya Pradesh",50 ¡C,Extreme temperature ,Heat wave,558,,1995-0112
26/05/1998,26/05/1998,India,IND,"Orissa, Andhra Pradesh, Rajasthan, Madhya Pradesh, Uttar Pradesh, Gujarat states",49.8 ¡C,Extreme temperature ,Heat wave,2541,,1998-0217
15/12/1998,15/12/1998,India,IND,"Uttar Pradesh, Bihar, Rajasthan, Jammu and Cachemire states", ¡C,Extreme temperature ,Cold wave,100,,1998-0455
/04/1999,/04/1999,India,IND,"Orissa, Andhra Pradesh, Gujurat, Uttar Pradesh",47 ¡C,Extreme temperature ,Heat wave,140,,1999-0125
/01/2000,/01/2000,India,IND,"Bihar, Uttar Pradesh, West Bengal provinces", ¡C,Extreme temperature ,Cold wave,275,,2000-0020
/04/2000,/04/2000,India,IND,"Andhra Pradesh, Chhattisgarh, Gujarat, Madhya Pradesh, Orissa, Rajasthan provinces", ¡C,Extreme temperature ,Heat wave,7,,2000-0223
/01/2001,/01/2001,India,IND,"Uttar Pradesh, Bihar, Punjab provinces",-22 ¡C,Extreme temperature ,Cold wave,125,,2001-0011
/12/2001,/12/2001,India,IND,"Uttar Pradesh, Rajasthan provinces", ¡C,Extreme temperature ,Cold wave,48,,2001-0681
10/05/2002,22/05/2002,India,IND,"Madhya Pradesh, Andhra Pradesh, Uttar Pradesh, Delhi, Rajasthan, Punjab, Haryana, Orissa, West Bengal provinces",50 ¡C,Extreme temperature ,Heat wave,1030,,2002-0290
/12/2002,/12/2002,India,IND,"Bihar, Uttar Pradesh, Himachal Pradesh, Rajasthan, Jharkhand, Jammu and Kashmir, Punjab, Haryana, Delhi provinces",5 ¡C,Extreme temperature ,Cold wave,900,,2002-0818
14/05/2003,06/06/2003,India,IND,"Andhra Pradesh, Orissa, Tamil Nadu, Vidarbha (=part of Maharashtra), Chhattisgarh, Jharkland, Uttar Pradesh, Rajasthan, Madhya Pradesh, Bihar provinces",49 ¡C,Extreme temperature ,Heat wave,1210,,2003-0250
15/12/2003,/01/2004,India,IND,"Uttar Pradesh, Himachal Pradesh, Haryana, Jammu and Kashmir provinces", ¡C,Extreme temperature ,Cold wave,400,,2003-0636
/06/2005,/06/2005,India,IND,"Uttar Pradesh, Bihar, West Bengal, Orissa, Maharashtra, Andhra Pradesh provinces",49 ¡C,Extreme temperature ,Heat wave,329,,2005-0323
/12/2005,/01/2006,India,IND,"Uttar Pradesh, Punjab, Haryana, Himachal Pradesh, Delhi, Bihar, Rajasthan, Jammu and Kashmir provinces",2 ¡C,Extreme temperature ,Severe winter conditions,180,,2005-0701
/05/2006,/05/2006,India,IND,"Uttar Pradesh, Orissa, Punjab, Delhi provinces", ¡C,Extreme temperature ,Heat wave,47,,2006-0237
/04/2007,/06/2007,India,IND,"Uttar Pradesh, Rajasthan, Punjab, Delhi provinces",44.9 ¡C,Extreme temperature ,Heat wave,72,,2007-0207
/12/2007,/01/2008,India,IND,"Uttar Pradesh, Jammu and Kashmir, Gujarat provinces",1.9 ¡C,Extreme temperature ,Cold wave,47,,2007-0674
11/03/2007,14/03/2007,India,IND,Jammu and Kashmir province, ¡C,Extreme temperature ,Cold wave,66,,2007-0687
/12/2008,/01/2009,India,IND,"Uttar Pradesh, Bihar, Haryana, Punjab, Himachal Pradesh, Uttarakhand, Jammu and Kashmir provinces",4 ¡C,Extreme temperature ,Cold wave,70,,2008-0616
14/04/2009,26/06/2009,India,IND,"Orissa, West Bengal, Bihar, Uttar Pradesh, Jharkhand, Andhra Pradesh provinces",48 ¡C,Extreme temperature ,Heat wave,120,,2009-0175
02/01/2010,13/01/2010,India,IND,"Srinagar city ('72808' district, '40424' Jammu and Kashmir province), Uttar Pradesh, Himachal Pradesh, Delhi, Bihar provinces",-9 ¡C,Extreme temperature ,Cold wave,100,,2009-0595
/03/2010,/05/2010,India,IND,"Delhi, Haryana, Madhya Pradesh, Orissa, Rajasthan, Uttar Pradesh provinces",49 ¡C,Extreme temperature ,Heat wave,250,,2010-0206
01/01/2011,18/01/2011,India,IND,"Delhi province, Allahabad, Pratapgarh, Jaunpur, Bara Banki districts (Uttar Pradesh province), Sundernagar city (Mandi district, Himachal Pradesh province), Bhuntar city (Kullu district, Himachal Pradesh province), Shimla, Solan districts (Himachal Pradesh province), Leh city ('40422' Jammu and Kashmir province), Qazigund city ('40425' Jammu and Kashmir province), Bihar province",-20.2 ¡C,Extreme temperature ,Cold wave,80,,2011-0007
16/12/2011,31/12/2011,India,IND,"Uttar Pradesh, Punjab, Haryana provinces",0 ¡C,Extreme temperature ,Cold wave,132,,2011-0643
15/01/2012,17/01/2012,India,IND,"Karimnagar, Vishakhapatnam, Guntur districts (Andhra Pradesh province)", ¡C,Extreme temperature ,Cold wave,15,,2012-0015
22/12/2012,20/01/2013,India,IND,"Bihar, Haryana, Himachal Pradesh, Jammu and Kashmir, Punjab, Rajasthan, Uttar Pradesh provinces", ¡C,Extreme temperature ,Cold wave,249,,2012-0538
01/04/2013,30/05/2013,India,IND,"Adilabad, East Godavari, Guntur, Karimnagar, Khammam, Krishna, Nalgonda, Nizamabad, Prakasam, Vishakhapatnam, Warangal, West Godavari districts (Andhra Pradesh province)",46 ¡C,Extreme temperature ,Heat wave,557,,2013-0208
20/01/2014,24/01/2014,India,IND,"Uttar Pradesh, Jammu and Kashmir, Uttarakhand, Delhi provinces",-9 ¡C,Extreme temperature ,Cold wave,24,,2014-0047
07/12/2014,09/12/2014,India,IND,Muzaffarnagar district (Uttar Pradesh province),3.1 ¡C,Extreme temperature ,Cold wave,16,,2014-0520
17/12/2014,18/12/2014,India,IND,"Himachal Pradesh, Uttarakhand, Uttar Pradesh provinces", ¡C,Extreme temperature ,Severe winter conditions,140,,2014-0523
20/05/2015,31/05/2015,India,IND,"Delhi, Andhra Pradesh, Orissa provinces",48 ¡C,Extreme temperature ,Heat wave,2248,,2015-0189
01/04/2016,20/05/2016,India,IND,"Andhra Pradesh, Rajasthan, Orissa, Bihar, Jharkhand, Tamil Nadu, Uttar Pradesh provinces",51 ¡C,Extreme temperature ,Heat wave,300,,2016-0133
20/04/2017,22/04/2017,India,IND,"Andhra Pradesh, Telangana, Maharashtra, Odisha (Orissa)",44 ¡C,Extreme temperature ,Heat wave,10,,2017-0144
06/06/2017,07/06/2017,India,IND,"Odisha (Orissa), Uttar Pradesh, Gujarat",47.2 ¡C,Extreme temperature ,Heat wave,28,,2017-0179
/07/1953,/07/1953,Iran (Islamic Republic of),IRN,, ¡C,Extreme temperature ,Heat wave,158,,1953-0047
25/02/1992,25/02/1992,Israel,ISR,, ¡C,Extreme temperature ,Cold wave,0,,1992-0028
/07/2000,/07/2000,Israel,ISR,"Central District, Haifa, Jerusalem, Northern, Southern District, Tel Aviv provinces",45 ¡C,Extreme temperature ,Heat wave,0,,2000-0473
04/07/1998,04/07/1998,Italy,ITA,Calabria,46 ¡C,Extreme temperature ,Heat wave,10,,1998-0204
16/07/2003,15/08/2003,Italy,ITA,"Milano, Varese districts (Lombardia province), Torino district (Piemonte province), Firenze district (Toscana province), Lecce district (Puglia province), Genova district (Liguria province)", ¡C,Extreme temperature ,Heat wave,20089,,2003-0391
27/12/2005,/01/2006,Italy,ITA,"Emilia-romagna, Friuli-venezia Giulia, Liguria, Lombardia, Piemonte, Sicilia, Toscana,  Trentino-alto Adige, Valle D'aosta, Veneto provinces",-21 ¡C,Extreme temperature ,Severe winter conditions,9,,2005-0713
/06/2007,/06/2007,Italy,ITA,"Calabria, Sicilia, Trentino-alto Adige provinces",45 ¡C,Extreme temperature ,Heat wave,6,,2007-0235
21/12/2009,21/12/2009,Italy,ITA,"Veneto province, Milano district (Lombardia province), Friuli-venezia Giulia province",-16 ¡C,Extreme temperature ,Cold wave,0,,2009-0571
01/12/2010,01/12/2010,Italy,ITA,"Lombardia, Piemonte, Emilia-romagna, Veneto, Roma district (Lazio province), Bolzano district (Trentino-alto Adige province)", ¡C,Extreme temperature ,Cold wave,0,,2010-0615
17/08/2011,24/08/2011,Italy,ITA,"Milano district (Lombardia province), Torino district (Piemonte province), Trieste district (Friuli-venezia Giulia province), Verona district (Veneto province), Messina district (Sicilia province), Roma district (Lazio province), Napoli district (Campania province)",47 ¡C,Extreme temperature ,Heat wave,10,,2011-0329
/02/2012,/02/2012,Italy,ITA,"Milano district (Lombardia province), Abruzzi, Emilia-romagna, Marche, Umbria, Toscana, Campania, Sicilia provinces",-25 ¡C,Extreme temperature ,Cold wave,45,,2012-0019
